2844979,2849081,2705392,2553016
1561652,1643324,1777615,1777615
4520666,4649199,4785010,4785010
1040221,1107526,1275157,1275157
7749015,7680063,7801638,8056461
3007594,3142932,3285665,3285665
3303515,3447774,3285665,3285665
1404333,1353986,1275157,1275157
1032731,1107526,1275157,1275157
4384006,4346267,4190327,4018930
1490870,1353986,1275157,1275157
4023522,4048154,4190327,4018930
1891415,1940223,1777615,1777615
3678979,3748555,3748555,4018930
1287451,1353986,1275157,1275157
2994853,2849081,2705392,2553016
1327935,1353986,1275157,1275157
9753199,9747715,9747715,9469533
1507712,1643324,1777615,1777615
2198267,2244017,2244017,2553016
3185298,3142932,3285665,3285665
3268894,3142932,3285665,3285665
1763423,1643324,1777615,1777615
3711577,3748555,3748555,4018930
2562694,2555179,2705392,2553016
1420208,1353986,1275157,1275157
4343816,4346267,4190327,4018930
2822939,2849081,2705392,2553016
2313488,2244017,2244017,2553016
1592263,1643324,1777615,1777615
3454498,3447774,3285665,3285665
6029239,6125513,6274420,5804425
2300485,2244017,2244017,2553016
3290926,3142932,3285665,3285665
3030164,3142932,3285665,3285665
1668925,1643324,1777615,1777615
1281232,1353986,1275157,1275157
1724048,1643324,1777615,1777615
4751995,4649199,4785010,4785010
3919938,4048154,4190327,4018930
4065901,4048154,4190327,4018930
1289032,1353986,1275157,1275157
15080890,15124873,15216162,15216162
3671095,3748555,3748555,4018930
1843942,1940223,1777615,1777615
3061213,3142932,3285665,3285665
3563683,3447774,3285665,3285665
2063418,1940223,1777615,1777615
2088614,1940223,1777615,1777615
1096305,1107526,1275157,1275157
1693136,1643324,1777615,1777615
3469985,3447774,3285665,3285665
1802150,1940223,1777615,1777615
1441871,1353986,1275157,1275157
117486453,35521837,35521837,35521837
5446083,5547762,5651911,5804425
1935749,1940223,1777615,1777615
1015277,1107526,1275157,1275157
1471307,1353986,1275157,1275157
1463413,1353986,1275157,1275157
1741735,1643324,1777615,1777615
3845633,3748555,3748555,4018930
3189966,3142932,3285665,3285665
1751083,1643324,1777615,1777615
3826146,3748555,3748555,4018930
4393566,4346267,4190327,4018930
1501520,1643324,1777615,1777615
2806728,2849081,2705392,2553016
3474633,3447774,3285665,3285665
3487403,3447774,3285665,3285665
2859568,2849081,2705392,2553016
1391345,1353986,1275157,1275157
4786529,4649199,4785010,4785010
4340852,4346267,4190327,4018930
4320691,4346267,4190327,4018930
1964275,1940223,1777615,1777615
1580578,1643324,1777615,1777615
1016850,1107526,1275157,1275157
5852395,5836320,5651911,5804425
1211356,1353986,1275157,1275157
2291582,2244017,2244017,2553016
87019650,35521837,35521837,35521837
1562844,1643324,1777615,1777615
133129940,35521837,35521837,35521837
3558443,3447774,3285665,3285665
5052004,4947393,4785010,4785010
3198088,3142932,3285665,3285665
1569576,1643324,1777615,1777615
3650923,3748555,3748555,4018930
1330700,1353986,1275157,1275157
1775941,1643324,1777615,1777615
4120191,4048154,4190327,4018930
1481918,1353986,1275157,1275157
1755058,1643324,1777615,1777615
215796783,35521837,35521837,35521837
2114389,2244017,2244017,2553016
6464038,6442749,6274420,5804425
4309355,4346267,4190327,4018930
74282010,35521837,35521837,35521837
2659191,2555179,2705392,2553016
1068084,1107526,1275157,1275157
5193670,5247598,5247598,5247598
4292331,4346267,4190327,4018930
1685944,1643324,1777615,1777615
4762054,4649199,4785010,4785010
4674980,4649199,4785010,4785010
3503321,3447774,3285665,3285665
3293375,3142932,3285665,3285665
2730001,2849081,2705392,2553016
4799381,4649199,4785010,4785010
2222179,2244017,2244017,2553016
2685664,2555179,2705392,2553016
1260657,1353986,1275157,1275157
1067837,1107526,1275157,1275157
2320991,2244017,2244017,2553016
153242038,35521837,35521837,35521837
4362364,4346267,4190327,4018930
1197079,1107526,1275157,1275157
5091422,4947393,4785010,4785010
3626080,3748555,3748555,4018930
1275005,1353986,1275157,1275157
7854471,7916814,7801638,8056461
2098085,1940223,1777615,1777615
3736083,3748555,3748555,4018930
2061957,1940223,1777615,1777615
1233412,1353986,1275157,1275157
4640349,4649199,4785010,4785010
14290627,14279389,14279389,14456909
1175529,1107526,1275157,1275157
3055042,3142932,3285665,3285665
1620581,1643324,1777615,1777615
2464448,2555179,2705392,2553016
4560508,4649199,4785010,4785010
1548675,1643324,1777615,1777615
2124644,2244017,2244017,2553016
2385996,2244017,2244017,2553016
4856936,4947393,4785010,4785010
1773725,1643324,1777615,1777615
97737974,35521837,35521837,35521837
1092388,1107526,1275157,1275157
1512002,1643324,1777615,1777615
3788843,3748555,3748555,4018930
1838898,1940223,1777615,1777615
1831073,1940223,1777615,1777615
3100626,3142932,3285665,3285665
1768307,1643324,1777615,1777615
1681800,1643324,1777615,1777615
4370942,4346267,4190327,4018930
249761439,35521837,35521837,35521837
3750240,3748555,3748555,4018930
3470288,3447774,3285665,3285665
1050193,1107526,1275157,1275157
22035554,22011582,22165949,22080930
2786766,2849081,2705392,2553016
1463968,1353986,1275157,1275157
1120632,1107526,1275157,1275157
2195929,2244017,2244017,2553016
2577725,2555179,2705392,2553016
1901318,1940223,1777615,1777615
3938815,4048154,4190327,4018930
3503496,3447774,3285665,3285665
2841080,2849081,2705392,2553016
5267069,5247598,5247598,5247598
4693854,4649199,4785010,4785010
1271605,1353986,1275157,1275157
4823615,4947393,4785010,4785010
4170397,4048154,4190327,4018930
2753060,2849081,2705392,2553016
13955529,13974693,13813058,13813058
3357566,3447774,3285665,3285665
2447420,2555179,2705392,2553016
2767092,2849081,2705392,2553016
1680267,1643324,1777615,1777615
3945183,4048154,4190327,4018930
3099107,3142932,3285665,3285665
3357000,3447774,3285665,3285665
3484440,3447774,3285665,3285665
1620517,1643324,1777615,1777615
1330174,1353986,1275157,1275157
1528945,1643324,1777615,1777615
259535482,35521837,35521837,35521837
2877377,2849081,2705392,2553016
10332443,10334388,10213543,10213543
1523881,1643324,1777615,1777615
2865579,2849081,2705392,2553016
1600194,1643324,1777615,1777615
22487415,22364420,22165949,22080930
5819648,5836320,5651911,5804425
3185111,3142932,3285665,3285665
5321200,5247598,5247598,5247598
5588795,5547762,5651911,5804425
3119948,3142932,3285665,3285665
2329265,2244017,2244017,2553016
1564664,1643324,1777615,1777615
4026196,4048154,4190327,4018930
1305683,1353986,1275157,1275157
3660310,3748555,3748555,4018930
3713065,3748555,3748555,4018930
2837686,2849081,2705392,2553016
24104937,24168725,24284615,24284615
1749566,1643324,1777615,1777615
1834465,1940223,1777615,1777615
3795131,3748555,3748555,4018930
2148947,2244017,2244017,2553016
30498609,30458654,30218772,30384773
2868636,2849081,2705392,2553016
1400785,1353986,1275157,1275157
2038060,1940223,1777615,1777615
1480937,1353986,1275157,1275157
3263634,3142932,3285665,3285665
1879332,1940223,1777615,1777615
3119283,3142932,3285665,3285665
3824145,3748555,3748555,4018930
3393751,3447774,3285665,3285665
2137798,2244017,2244017,2553016
2134751,2244017,2244017,2553016
2854823,2849081,2705392,2553016
1921853,1940223,1777615,1777615
113731052,35521837,35521837,35521837
2153940,2244017,2244017,2553016
2783564,2849081,2705392,2553016
2797464,2849081,2705392,2553016
2764513,2849081,2705392,2553016
1126470,1107526,1275157,1275157
2151541,2244017,2244017,2553016
3501760,3447774,3285665,3285665
4843894,4947393,4785010,4785010
3513071,3447774,3285665,3285665
1621202,1643324,1777615,1777615
4199863,4048154,4190327,4018930
6903410,7053084,7155232,7155232
3752386,3748555,3748555,4018930
31328781,31367081,31234515,31234515
2813275,2849081,2705392,2553016
2032345,1940223,1777615,1777615
3105190,3142932,3285665,3285665
338441779,35521837,35521837,35521837
1404189,1353986,1275157,1275157
2005322,1940223,1777615,1777615
2667900,2555179,2705392,2553016
2211866,2244017,2244017,2553016
2444036,2555179,2705392,2553016
4159026,4048154,4190327,4018930
1527376,1643324,1777615,1777615
1555708,1643324,1777615,1777615
7892200,7916814,7801638,8056461
1596667,1643324,1777615,1777615
1266965,1353986,1275157,1275157
1134849,1107526,1275157,1275157
3636992,3748555,3748555,4018930
3252017,3142932,3285665,3285665
1155954,1107526,1275157,1275157
4857323,4947393,4785010,4785010
2344406,2244017,2244017,2553016
1098630,1107526,1275157,1275157
1975959,1940223,1777615,1777615
4054858,4048154,4190327,4018930
3093231,3142932,3285665,3285665
1922499,1940223,1777615,1777615
1098037,1107526,1275157,1275157
2029112,1940223,1777615,1777615
4921998,4947393,4785010,4785010
1730282,1643324,1777615,1777615
4637311,4649199,4785010,4785010
3473715,3447774,3285665,3285665
3102333,3142932,3285665,3285665
5560893,5547762,5651911,5804425
4236176,4346267,4190327,4018930
1592819,1643324,1777615,1777615
1458925,1353986,1275157,1275157
191013527,35521837,35521837,35521837
1735967,1643324,1777615,1777615
2275348,2244017,2244017,2553016
2017086,1940223,1777615,1777615
21372440,21439264,21282344,21282344
4002446,4048154,4190327,4018930
21399531,21439264,21282344,21282344
118206024,35521837,35521837,35521837
2486202,2555179,2705392,2553016
2775848,2849081,2705392,2553016
1332551,1353986,1275157,1275157
145926227,35521837,35521837,35521837
5778225,5836320,5651911,5804425
1664386,1643324,1777615,1777615
2833798,2849081,2705392,2553016
3998732,4048154,4190327,4018930
2540805,2555179,2705392,2553016
4183283,4048154,4190327,4018930
3314565,3447774,3285665,3285665
3555010,3447774,3285665,3285665
2622416,2555179,2705392,2553016
1594423,1643324,1777615,1777615
2294622,2244017,2244017,2553016
1745838,1643324,1777615,1777615
3357248,3447774,3285665,3285665
2072668,1940223,1777615,1777615
15079366,15124873,15216162,15216162
4874528,4947393,4785010,4785010
2809391,2849081,2705392,2553016
221081918,35521837,35521837,35521837
2867300,2849081,2705392,2553016
3653112,3748555,3748555,4018930
6787729,6740477,6740477,6740477
1134493,1107526,1275157,1275157
3701149,3748555,3748555,4018930
21308700,21439264,21282344,21282344
12832027,12784213,12784213,13050803
1731487,1643324,1777615,1777615
1658202,1643324,1777615,1777615
1452569,1353986,1275157,1275157
3035361,3142932,3285665,3285665
3139127,3142932,3285665,3285665
2441686,2555179,2705392,2553016
32927538,32863039,32740182,32581153
1675633,1643324,1777615,1777615
2813351,2849081,2705392,2553016
3821881,3748555,3748555,4018930
5410180,5547762,5651911,5804425
10114040,10052417,10213543,10213543
1420163,1353986,1275157,1275157
2168813,2244017,2244017,2553016
4146134,4048154,4190327,4018930
4079758,4048154,4190327,4018930
2653517,2555179,2705392,2553016
2070839,1940223,1777615,1777615
2774498,2849081,2705392,2553016
2159311,2244017,2244017,2553016
13666351,13641322,13813058,13813058
2893696,2849081,2705392,2553016
3198611,3142932,3285665,3285665
2149922,2244017,2244017,2553016
3535017,3447774,3285665,3285665
5023196,4947393,4785010,4785010
2800906,2849081,2705392,2553016
3930791,4048154,4190327,4018930
3508396,3447774,3285665,3285665
35184590,35265032,35265032,35424006
3064005,3142932,3285665,3285665
2053965,1940223,1777615,1777615
1298188,1353986,1275157,1275157
6145351,6125513,6274420,5804425
1818965,1940223,1777615,1777615
1342333,1353986,1275157,1275157
3153541,3142932,3285665,3285665
1397662,1353986,1275157,1275157
4042780,4048154,4190327,4018930
6300891,6442749,6274420,5804425
3040908,3142932,3285665,3285665
1209788,1353986,1275157,1275157
80873956,35521837,35521837,35521837
3362137,3447774,3285665,3285665
18067282,18131995,18297820,18421505
1503739,1643324,1777615,1777615
1572958,1643324,1777615,1777615
5336713,5247598,5247598,5247598
3512190,3447774,3285665,3285665
2687732,2555179,2705392,2553016
3291485,3142932,3285665,3285665
133719864,35521837,35521837,35521837
1486468,1353986,1275157,1275157
4275869,4346267,4190327,4018930
3791487,3748555,3748555,4018930
2182209,2244017,2244017,2553016
3889558,3748555,3748555,4018930
2759833,2849081,2705392,2553016
2408937,2555179,2705392,2553016
1831957,1940223,1777615,1777615
2169332,2244017,2244017,2553016
1227762,1353986,1275157,1275157
2266147,2244017,2244017,2553016
1891972,1940223,1777615,1777615
2474929,2555179,2705392,2553016
76194073,35521837,35521837,35521837
2145653,2244017,2244017,2553016
3821664,3748555,3748555,4018930
1393400,1353986,1275157,1275157
3898850,3748555,3748555,4018930
1859660,1940223,1777615,1777615
4430705,4346267,4190327,4018930
2593992,2555179,2705392,2553016
4504626,4649199,4785010,4785010
1846997,1940223,1777615,1777615
1234736,1353986,1275157,1275157
3590232,3447774,3285665,3285665
1604399,1643324,1777615,1777615
3623221,3748555,3748555,4018930
4670437,4649199,4785010,4785010
3061740,3142932,3285665,3285665
2986727,2849081,2705392,2553016
312145369,35521837,35521837,35521837
1326661,1353986,1275157,1275157
4243626,4346267,4190327,4018930
2992871,2849081,2705392,2553016
1355673,1353986,1275157,1275157
1316838,1353986,1275157,1275157
4185268,4048154,4190327,4018930
3580005,3447774,3285665,3285665
1863390,1940223,1777615,1777615
2366173,2244017,2244017,2553016
1429653,1353986,1275157,1275157
14387560,14279389,14279389,14456909
2018259,1940223,1777615,1777615
1073510,1107526,1275157,1275157
4326825,4346267,4190327,4018930
310424340,35521837,35521837,35521837
1074957,1107526,1275157,1275157
1731010,1643324,1777615,1777615
3089175,3142932,3285665,3285665
1410041,1353986,1275157,1275157
3386499,3447774,3285665,3285665
21185164,21136632,21282344,21282344
3462320,3447774,3285665,3285665
329781225,35521837,35521837,35521837
4242289,4346267,4190327,4018930
4756458,4649199,4785010,4785010
4477708,4346267,4190327,4018930
2954544,2849081,2705392,2553016
4524096,4649199,4785010,4785010
4651024,4649199,4785010,4785010
46227561,35521837,35521837,35521837
279889641,35521837,35521837,35521837
3459280,3447774,3285665,3285665
1008761,1107526,1275157,1275157
2552181,2555179,2705392,2553016
1224702,1353986,1275157,1275157
2939478,2849081,2705392,2553016
1191856,1107526,1275157,1275157
1471322,1353986,1275157,1275157
1055473,1107526,1275157,1275157
2913401,2849081,2705392,2553016
4227907,4346267,4190327,4018930
3764552,3748555,3748555,4018930
2008390,1940223,1777615,1777615
1630025,1643324,1777615,1777615
1628929,1643324,1777615,1777615
4387752,4346267,4190327,4018930
4714341,4649199,4785010,4785010
26131468,26282574,26282574,26282574
1175442,1107526,1275157,1275157
1407124,1353986,1275157,1275157
1313944,1353986,1275157,1275157
84701332,35521837,35521837,35521837
3545203,3447774,3285665,3285665
1377177,1353986,1275157,1275157
1235623,1353986,1275157,1275157
2861282,2849081,2705392,2553016
12333135,12441222,12293072,12293072
2566187,2555179,2705392,2553016
1635336,1643324,1777615,1777615
3229962,3142932,3285665,3285665
3752880,3748555,3748555,4018930
3079694,3142932,3285665,3285665
26723779,26838036,26688973,26688973
1879593,1940223,1777615,1777615
2544665,2555179,2705392,2553016
4368741,4346267,4190327,4018930
1153348,1107526,1275157,1275157
1218789,1353986,1275157,1275157
3128179,3142932,3285665,3285665
2117732,2244017,2244017,2553016
4692632,4649199,4785010,4785010
1624915,1643324,1777615,1777615
1279287,1353986,1275157,1275157
3088182,3142932,3285665,3285665
4340497,4346267,4190327,4018930
1971769,1940223,1777615,1777615
3084864,3142932,3285665,3285665
3587691,3447774,3285665,3285665
1391503,1353986,1275157,1275157
1565255,1643324,1777615,1777615
91912711,35521837,35521837,35521837
5115449,5247598,5247598,5247598
2569828,2555179,2705392,2553016
122112023,35521837,35521837,35521837
2825514,2849081,2705392,2553016
3510361,3447774,3285665,3285665
2104339,2244017,2244017,2553016
1654289,1643324,1777615,1777615
1418998,1353986,1275157,1275157
4179042,4048154,4190327,4018930
3683967,3748555,3748555,4018930
3106811,3142932,3285665,3285665
2622165,2555179,2705392,2553016
3545440,3447774,3285665,3285665
1490208,1353986,1275157,1275157
3976041,4048154,4190327,4018930
2623646,2555179,2705392,2553016
60026868,35521837,35521837,35521837
37784129,35521837,35521837,35521837
4228179,4346267,4190327,4018930
4876384,4947393,4785010,4785010
1540856,1643324,1777615,1777615
4557311,4649199,4785010,4785010
3206432,3142932,3285665,3285665
2517101,2555179,2705392,2553016
11029277,10966834,10846173,10846173
3364906,3447774,3285665,3285665
3378405,3447774,3285665,3285665
2581207,2555179,2705392,2553016
5571185,5547762,5651911,5804425
1800240,1940223,1777615,1777615
3032070,3142932,3285665,3285665
1950550,1940223,1777615,1777615
1239474,1353986,1275157,1275157
1951631,1940223,1777615,1777615
1369205,1353986,1275157,1275157
2843195,2849081,2705392,2553016
1648818,1643324,1777615,1777615
1914758,1940223,1777615,1777615
4513481,4649199,4785010,4785010
3333676,3447774,3285665,3285665
12562758,12441222,12293072,12293072
2628417,2555179,2705392,2553016
1400325,1353986,1275157,1275157
3876054,3748555,3748555,4018930
4504078,4649199,4785010,4785010
1195333,1107526,1275157,1275157
1423994,1353986,1275157,1275157
5513758,5547762,5651911,5804425
3866426,3748555,3748555,4018930
3138368,3142932,3285665,3285665
2226140,2244017,2244017,2553016
3253542,3142932,3285665,3285665
1246840,1353986,1275157,1275157
4877897,4947393,4785010,4785010
133176922,35521837,35521837,35521837
61365328,35521837,35521837,35521837
1264292,1353986,1275157,1275157
3976222,4048154,4190327,4018930
1730083,1643324,1777615,1777615
1529559,1643324,1777615,1777615
2208363,2244017,2244017,2553016
187863448,35521837,35521837,35521837
9915363,10052417,10213543,10213543
1215427,1353986,1275157,1275157
3335739,3447774,3285665,3285665
2818651,2849081,2705392,2553016
3711723,3748555,3748555,4018930
11750651,11826147,11705668,11546915
1931598,1940223,1777615,1777615
2391879,2244017,2244017,2553016
1719625,1643324,1777615,1777615
3209086,3142932,3285665,3285665
3394249,3447774,3285665,3285665
2919484,2849081,2705392,2553016
156174331,35521837,35521837,35521837
3287552,3142932,3285665,3285665
1030782,1107526,1275157,1275157
1577783,1643324,1777615,1777615
2655363,2555179,2705392,2553016
3186354,3142932,3285665,3285665
4723396,4649199,4785010,4785010
5491200,5547762,5651911,5804425
3421662,3447774,3285665,3285665
1520397,1643324,1777615,1777615
2660131,2555179,2705392,2553016
1393644,1353986,1275157,1275157
1409259,1353986,1275157,1275157
4134117,4048154,4190327,4018930
1634965,1643324,1777615,1777615
5336567,5247598,5247598,5247598
6963424,7053084,7155232,7155232
2388932,2244017,2244017,2553016
18962012,18981601,18792558,18421505
3579479,3447774,3285665,3285665
2108958,2244017,2244017,2553016
2898561,2849081,2705392,2553016
3504231,3447774,3285665,3285665
3237901,3142932,3285665,3285665
3757095,3748555,3748555,4018930
24359043,24458451,24284615,24284615
3757001,3748555,3748555,4018930
3625451,3748555,3748555,4018930
1209235,1353986,1275157,1275157
5560382,5547762,5651911,5804425
2375502,2244017,2244017,2553016
11480805,11571015,11705668,11546915
1908482,1940223,1777615,1777615
4340755,4346267,4190327,4018930
22681254,22709617,22827321,22827321
3013022,3142932,3285665,3285665
1355175,1353986,1275157,1275157
1384405,1353986,1275157,1275157
2967709,2849081,2705392,2553016
118013599,35521837,35521837,35521837
3162103,3142932,3285665,3285665
3351377,3447774,3285665,3285665
4080896,4048154,4190327,4018930
3138424,3142932,3285665,3285665
1742859,1643324,1777615,1777615
1610110,1643324,1777615,1777615
1571253,1643324,1777615,1777615
202797474,35521837,35521837,35521837
52404391,35521837,35521837,35521837
2335506,2244017,2244017,2553016
2635958,2555179,2705392,2553016
3825630,3748555,3748555,4018930
4888501,4947393,4785010,4785010
2679625,2555179,2705392,2553016
132880399,35521837,35521837,35521837
6145530,6125513,6274420,5804425
2720625,2849081,2705392,2553016
1198441,1107526,1275157,1275157
14094033,13974693,13813058,13813058
7952168,7916814,7801638,8056461
1478677,1353986,1275157,1275157
2344846,2244017,2244017,2553016
4578290,4649199,4785010,4785010
4202857,4346267,4190327,4018930
1461019,1353986,1275157,1275157
3136840,3142932,3285665,3285665
1698370,1643324,1777615,1777615
3863366,3748555,3748555,4018930
3230679,3142932,3285665,3285665
1059165,1107526,1275157,1275157
4325530,4346267,4190327,4018930
1566409,1643324,1777615,1777615
